ID,eclat,sectors,period
91961,-7.47711054517166,[11],5.282624782288264
101462,-8.04038243148657,"[4, 11]",4.173981511271934
120016,-7.72288674278491,[11],0.3263707518690648
627436,-47.2949935404519,"[5, 32]",0.5789057862422816
737546,-52.1870073398309,[5],3.067745211180005
927579,-31.8607710612663,"[7, 8]",6.070557406048653
1003831,-33.0272842518007,"[8, 34]",1.65114895631773
1045298,-20.7707751788244,[4],1.4634138874054945
1103432,-34.0388879517497,[8],3.726048366266886
1129033,-20.5608846037218,"[4, 31]",1.360099597478122
1129452,-22.9473355287157,[4],0.714017093784729
1190662,-31.6842039116063,"[8, 35]",0.887969129755938
1202347,-43.9264191705886,[8],4.150502462036625
1220444,-52.374829354626,[5],7.162065599044558
1230647,-30.4088031178882,[8],1.1897402799655612
1449640,-57.469672514108,"[5, 32]",3.501794812080423
1450518,-54.5329785845056,[5],0.3337473920234986
1630438,-11.028831105218,[10],0.3905230804539529
1630690,-11.8455700552153,[10],0.4136605197528929
2020964,-40.5770444498635,[8],2.9423359119640153
2234723,10.0416973682186,[19],2.462068999164688
2236015,10.6459219303898,[19],4.134660388193502
2353789,-43.7291495247886,[8],1.871700004199874
2372579,-6.33535135504287,[13],9.921097604307176
2595273,10.3723058259454,[19],2.1129221795233835
2758565,-14.5080827437485,[29],3.768547795319269
3034524,10.0483603627114,[19],0.3574713100273061
3311888,12.1014271663659,[19],4.0010397995656
3815360,-14.4692388955318,"[3, 30]",19.581046872350843
3816260,-9.96851719217799,[3],13.127870896995152
3921749,-10.6030915238588,"[3, 30]",5.611221217104586
4164713,12.0298187037644,[20],0.2747867990972933
4206238,-24.1962791447947,"[6, 32]",14.974107488702057
4247738,9.69886250218841,[20],1.3022556514101866
4254645,-25.53350580668,[6],4.038794769212081
4299830,9.3081013691003,[20],0.5341186812458436
4629065,-22.6826359015948,[4],11.794327019999995
4723156,-21.3536546294819,"[4, 31]",9.490105417353403
4742129,-24.6409154719888,"[4, 31]",2.072016280766349
4957914,20.4876306321597,[21],1.2463608333411569
4971740,20.965769492322,[21],0.8677956885428213
5092088,-48.4111686189287,"[8, 9, 35, 36]",10.125881991164704
5205367,38.5777501242957,[26],3.9928126436987217
5364915,-35.7349215737493,[8],11.144805509605192
5506314,-28.7065965255593,[9],8.253917492674214
5674169,13.0333565665295,[18],0.3182028114730066
5703872,-49.9472621900262,"[8, 9]",16.28144617416293
5868998,-18.6972037566888,"[10, 37]",0.6356446553990469
5969274,-11.2907131307977,"[10, 37]",1.0579672368047854
5981829,-14.2269611885553,[10],1.7990760070221383
6400274,-28.5231318727158,[13],1.2112319592832257
6518047,-28.1345630572889,[7],1.851331928723453
6667908,-29.9087508496397,[13],14.443446408680924
7211118,-30.2964572646288,[7],1.446260879197122
7418947,-69.1122463540553,"[4, 5, 6]",1.0078080046891953
7695666,-61.5485506495242,"[4, 5]",17.553700894345678
7724421,-58.4996149472999,"[4, 5, 31, 32]",0.6405998048922625
7849727,65.4265376065611,"[14, 26]",0.9933050020804594
7851729,67.902367625859,[26],1.2526446377841856
7854182,70.7879894434269,"[25, 26]",0.8660210299263076
8200343,27.9775854094862,[21],12.984562244334688
8245065,27.9838521245004,[21],0.3280227673769263
8592033,51.4704208565375,"[24, 25]",4.343590326579395
8624617,54.5656118176875,"[24, 25]",4.9057066522007995
8669966,51.6516038932012,[25],3.394454313854502
8673277,54.364718648985,"[24, 25]",0.4211696761946948
8677671,13.457014802403,[21],1.115976642442152
8766412,14.633591297142,[21],2.3193330221346167
8769657,17.0830216573052,[21],0.4264695253860719
8895896,34.3244015710214,[19],12.858088547343169
8989778,-6.34106717686486,[2],0.6127979313651339
9033144,-14.1011823395672,"[2, 29]",14.145160821979024
9036901,45.1831449637779,"[23, 24]",3.413008459092505
9054370,-6.59351407801785,"[2, 29]",3.1899594642233366
9058724,48.1930717121681,[23],3.56054194425201
9070070,-6.15746231768406,[2],0.4814247408611078
9172417,-26.2096687824501,[5],0.2451915077576635
9209932,-14.1753868796728,[2],3.5225328745456954
9361438,22.4840945730977,[21],8.607740660477766
9380768,-29.3411576441338,[5],1.6222184007566904
9381557,-29.0477442611961,[5],11.82214813143074
9391285,28.5397709766772,[22],2.7525410708479097
9433212,-31.8473491544247,"[5, 32]",5.0134479602901125
9461737,34.3684716907979,[22],0.6369755507948999
9473243,53.4711759680088,"[25, 26]",2.2669595434163443
9727392,-9.36095285245664,"[2, 29]",4.534567929703335
9825731,54.3185618240089,"[25, 26]",0.5907442589585851
9845586,-24.6740630534501,[4],0.3601126422259429
9945183,-27.7190478841908,"[4, 31]",1.5575894779567077
10048801,18.6126241641492,[20],3.6987295495022545
10057647,34.653569902241,[20],16.2635300393824
10393493,56.9579075164382,"[25, 26]",0.3604604362195877
10467747,55.5497409585273,[26],0.3026196953129559
10756751,-9.05383836554621,[3],3.4885321869801738
10838695,-16.0209700487543,[3],2.3061233096439593
10891640,45.8919376749838,[14],6.181968811422059
11002748,-22.2940447941822,[5],0.7787150087810764
11046410,-20.4151680693752,"[5, 31]",8.122621082571444
11070365,-37.5207956614836,[7],0.9020850610040776
11113164,54.4762455744984,[15],2.839180461273554
11119600,55.1812099459978,"[14, 15]",1.2211942357654928
11286209,-25.9254540907783,"[6, 32]",1.1909335650978932
11437325,44.0114770682016,[18],0.5733566327811985
11480287,55.1121274416784,[15],2.316807798304227
11480757,55.0632724755481,[15],0.4041670317720466
11487334,-32.7080100568161,"[3, 30]",0.3840273021513814
11491822,32.9458958679838,[20],9.946591112938655
11546041,-30.977760047955,[3],0.4068856413193077
11561667,-36.8448356501813,"[9, 35]",3.087659461614192
11598102,-34.5889633722568,[3],0.422905805191029
11704852,56.2240239293328,[15],6.7712426737170635
11748495,-50.4847949608017,"[8, 34, 35]",4.1615575349264615
11756637,-24.7547720813247,"[6, 33]",4.3064103003272765
11793277,59.1128075133547,[15],1.5069611249136818
11799872,32.6006464877782,[20],4.257857432147318
11799874,32.6002339311686,[20],4.257927323674756
12012992,-41.2574941991642,[8],0.9011728850542048
12029932,53.7248206724992,"[14, 15]",10.554261344918896
12158853,-27.0487930710787,[6],1.2623790727496909
12494582,55.6746251597843,"[14, 15]",0.8309453488492198
12529950,-27.1877194823972,"[4, 31]",2.4004336868118874
12631605,-25.2888626956877,"[4, 31]",0.7088063038700174
12632044,-27.1908898307856,[4],0.201630783968138
12672792,55.9535104391988,"[14, 15]",4.211631647394101
12673900,55.8173746938355,[15],1.9102171674158943
12723924,-7.17444594079766,"[2, 28]",22.000400393847947
12790306,59.0606809987723,"[17, 24]",1.1847291313313109
12824209,47.9749551045427,"[18, 25]",1.0711623500903422
12862119,-12.6464935865977,[3],11.207743808500885
12915124,55.1008047788972,"[14, 15]",3.1642751033080083
13021029,-48.4721937957031,"[5, 32]",3.8523921918672426
13037534,60.8208856846411,"[17, 18, 24]",30.18269451712608
13062255,-51.1292240922845,"[5, 32]",1.6512129801077522
13062697,-51.9996820476517,[5],4.848767579632914
13068361,-17.6109769399295,[2],0.3073681449988683
13070701,-47.8700781452768,[5],0.4140761278485774
13092260,-20.5556847848156,[2],13.245814373099131
13135572,-52.1714410894081,[5],0.3983886112309989
13325340,-48.1586348340105,[5],0.89309110134915
13345143,-51.5821075410063,"[5, 6, 32]",0.6723508287975608
13349647,-25.0082038448469,"[8, 34]",1.5370593775574068
13351941,43.961904997196,[18],1.5806087491519285
13389059,59.9595687082728,"[17, 18, 24]",30.55140196815457
13684720,53.2993738676357,"[14, 15]",12.437814754527786
13840107,45.0428255170551,[18],2.7660840015233763
13957444,-59.3214145453068,"[5, 32]",3.740436266117541
13968858,56.0547818094542,"[14, 15]",3.4855938470630106
13974582,55.2935940488693,[15],4.8607921406348495
13976604,54.9824296027061,[15],3.2053727400057466
14040050,43.5913480053971,[18],10.270734080928593
14081980,-63.2904384910762,"[5, 6]",2.9191488245012014
14091704,-59.149048905774,[5],0.7650591136056614
14207118,55.3913786821937,"[14, 15]",2.7046115765017147
14307980,-14.3495297545577,"[8, 35]",0.8974226186011917
14614418,-28.9178745054289,"[10, 36]",0.8379827186051012
14617089,54.4216054324811,"[14, 15]",1.6689463353180534
14679411,-28.5073273547913,[10],6.049950158804719
14709809,-6.19119874441256,"[7, 33]",9.391070334860858
14826027,12.6625747605712,[22],0.9125680286969527
14842303,54.287423717182,[15],0.7725964164875071
14844585,53.9320090681463,[15],1.8630983106514305
14948284,31.736073681937,[22],2.703686564730265
15445546,-45.1461564764128,[10],1.6827974976252416
15445551,-45.1454936513917,"[10, 11, 37]",1.682791709385995
15613315,19.1865466720765,[17],0.7166322811290352
15795549,55.5843732660257,"[14, 15]",0.8911946199054739
16288184,-6.07192196973622,"[12, 39]",4.359697269878752
16316642,57.3113836483648,"[14, 15]",4.0218797753249715
16479253,13.4232277005533,[20],6.948161205614652
16485009,16.2768206305909,[20],1.0056497369496349
16596302,17.4587856866675,[20],2.546672979384783
16617827,55.0639536830517,[15],0.2906366785066398
16700335,18.5588644030562,[20],2.870050711174385
16703161,14.9395071010276,[20],6.003065034582231
16728252,57.5249658881704,"[14, 15]",4.850628766331859
16740101,56.0769285849129,"[14, 15]",1.4811060693257423
16805614,23.2124831515256,[21],8.491612309630653
16805617,23.2124683315275,[21],8.490915494455392
16805628,23.1380519267973,[21],4.07575982489463
17005768,16.8953462156462,[17],6.839729119770843
17206122,26.029137616161,[21],4.45322994113228
17299918,27.5808321352447,[21],2.028058183347436
17451194,57.2133778600919,[15],2.9784000457568545
17468122,54.8109868625455,"[24, 25]",4.933896993646679
17539192,51.9424426600399,"[24, 25]",0.5318301126871571
17562290,50.4123516744823,"[24, 25]",0.308186797477444
18028547,34.572136,[22],7.399121992151414
18225199,17.1658222132215,[17],1.8827518715473293
18250189,18.7502664323779,[17],0.1396416729577884
18269802,58.9960586630975,"[25, 26]",0.3431555427127464
18271803,56.2492539501518,"[25, 26]",0.8180907185512566
18319090,54.743025506974,"[25, 26]",15.425176402985844
18433724,54.8858876677492,"[25, 26]",0.4076032668756649
18534775,56.8193642209669,"[25, 26]",0.3358640892246474
18636142,55.7457313845643,"[25, 26]",0.4315180638526671
18914916,-6.84369277878569,"[7, 34]",11.28409420594331
18915591,-7.96088387568837,[7],6.985640091641586
19193162,-25.4336645787902,[7],5.691657688458147
19271382,-47.8680133860862,"[8, 9, 35]",2.588345925049544
19570530,-28.8201095623691,[7],12.44715152143956
20072363,-61.7141997096455,"[5, 6, 32, 33]",0.5160955456127037
20095466,-59.5112803637761,"[5, 6]",0.211849665213184
20176492,-62.8965075646069,[5],2.2213017612817847
20212631,54.3380187297686,"[23, 24]",0.2971598389998036
20239565,53.6987228769672,"[23, 24]",6.021164517677142
20299889,53.5639237389673,"[23, 24]",7.606216682099264
20876588,26.6501212267443,[18],3.1497806365337797
21126323,73.4266798500167,"[25, 26]",1.841617117892896
21174723,12.9368183455209,[18],0.231880847205293
21175869,13.4969574731746,[18],2.7393992847663635
21184505,-6.43369555665718,"[7, 34]",5.291989812848522
21319374,24.021336186906,[19],1.7609748045999185
21442712,-61.6916268692109,"[5, 6]",0.3495389941181931
